id,title,description,availability,link,image link,price,identifier exists,gtin,mpn,brand,condition,adult,color,size,gender,age group
PROD_0065,"Dyson Laptop V5Pro Laptop - 15.6 inch - Silver","Powerful and sleek, the Dyson V5Pro Laptop features a stunning 15.6 inch display and robust performance for all your computing needs. The elegant Silver finish makes it as stylish as it is functional.",in_stock,http://www.example.com/dyson/laptop/PROD_0065,http://www.example.com/images/dyson/laptop/PROD_0065.jpg,1596.16 USD,yes,567676717590,LT-DYS-1296CF13,Dyson,new,no,Silver,One Size,unisex,
PROD_0066,"Amazon Logo Coffee Mug - Yellow","Enjoy your favorite beverage in this high-quality Amazon Logo Coffee Mug. Made from durable ceramic and featuring a vibrant Yellow finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/amazon/coffee_mug/PROD_0066,http://www.example.com/images/amazon/coffee_mug/PROD_0066.jpg,20.00 USD,yes,,CM-AMA-CD70F16C,Amazon,new,no,Yellow,One Size,unisex,
PROD_0067,"HP Fitness Tracker V3Max - Blue Band","Achieve your fitness goals with the HP Fitness Tracker V3Max. Monitor your heart rate, steps, sleep, and more with this sleek Blue device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/hp/fitness_tracker/PROD_0067,http://www.example.com/images/hp/fitness_tracker/PROD_0067.jpg,130.41 USD,yes,007353912648,FT-HP--E77074E4,HP,new,no,Blue,One Size,male,adult
PROD_0068,"Sony LED Desk Lamp - Silver - Dimmable","Illuminate your workspace with the Sony LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Silver design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/sony/desk_lamp/PROD_0068,http://www.example.com/images/sony/desk_lamp/PROD_0068.jpg,50.78 USD,yes,,DL-SON-6F2275CB,Sony,new,no,Silver,One Size,unisex,
PROD_0069,"Microsoft Everyday Backpack - Black - Small","The Microsoft Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Black backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/microsoft/backpack/PROD_0069,http://www.example.com/images/microsoft/backpack/PROD_0069.jpg,95.59 USD,yes,440336215357,BP-MIC-5481358F,Microsoft,new,no,Black,Small,male,adult
PROD_0070,"Google T-Shirt - XL Green","Show your pride with this comfortable Green Google T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/google/t-shirt/PROD_0070,http://www.example.com/images/google/t-shirt/PROD_0070.jpg,37.38 USD,yes,761966020525,TS-GOO-E3C67C6A,Google,new,no,Green,XL,unisex,adult
PROD_0071,"Adidas Smart Speaker V3Pro with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Adidas Smart Speaker V3Pro. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/adidas/smart_speaker/PROD_0071,http://www.example.com/images/adidas/smart_speaker/PROD_0071.jpg,102.73 USD,yes,940738914041,SS-ADI-BB1A29D6,Adidas,new,no,Charcoal,One Size,unisex,adult
PROD_0072,"Nike Smartwatch Series V4X - Black Band","Stay connected and track your fitness with the Nike Smartwatch Series V4X. Featuring health monitoring, notifications, and a stylish Black band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/nike/smartwatch/PROD_0072,http://www.example.com/images/nike/smartwatch/PROD_0072.jpg,494.39 USD,yes,034720912177,SW-NIK-D6F415CC,Nike,new,no,Black,One Size,male,adult
PROD_0073,"IKEA Wireless Headphones - Red - Noise Cancelling","Immerse yourself in rich, dynamic sound with IKEA Wireless Headphones. Featuring active noise cancellation and a comfortable Red design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/ikea/wireless_headphones/PROD_0073,http://www.example.com/images/ikea/wireless_headphones/PROD_0073.jpg,300.95 USD,yes,222501069830,HP-IKE-EF0155F1,IKEA,new,no,Red,One Size,unisex,
PROD_0074,"Dell Gaming Mouse - White - High Precision","Gain the edge in your games with the Dell Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant White RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/dell/gaming_mouse/PROD_0074,http://www.example.com/images/dell/gaming_mouse/PROD_0074.jpg,67.63 USD,yes,,GM-DEL-5544B34C,Dell,new,no,White,One Size,unisex,adult
PROD_0075,"Philips Fitness Tracker V1X - Green Band","Achieve your fitness goals with the Philips Fitness Tracker V1X. Monitor your heart rate, steps, sleep, and more with this sleek Green device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/philips/fitness_tracker/PROD_0075,http://www.example.com/images/philips/fitness_tracker/PROD_0075.jpg,113.80 USD,yes,007353912648,FT-PHI-0B403164,Philips,new,no,Green,One Size,male,adult
PROD_0076,"Dyson Logo Coffee Mug - Purple","Enjoy your favorite beverage in this high-quality Dyson Logo Coffee Mug. Made from durable ceramic and featuring a vibrant Purple finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/dyson/coffee_mug/PROD_0076,http://www.example.com/images/dyson/coffee_mug/PROD_0076.jpg,19.33 USD,yes,,CM-DYS-1296CF13,Dyson,new,no,Purple,One Size,unisex,
PROD_0077,"Amazon LED Desk Lamp - White - Dimmable","Illuminate your workspace with the Amazon LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern White design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/amazon/desk_lamp/PROD_0077,http://www.example.com/images/amazon/desk_lamp/PROD_0077.jpg,51.02 USD,yes,,DL-AMA-CD70F16C,Amazon,new,no,White,One Size,unisex,
PROD_0078,"HP Laptop V1X Laptop - 17.6 inch - Silver","Powerful and sleek, the HP V1X Laptop features a stunning 17.6 inch display and robust performance for all your computing needs. The elegant Silver finish makes it as stylish as it is functional.",in_stock,http://www.example.com/hp/laptop/PROD_0078,http://www.example.com/images/hp/laptop/PROD_0078.jpg,1968.27 USD,yes,567676717590,LT-HP--E77074E4,HP,new,no,Silver,One Size,unisex,
PROD_0079,"Sony Everyday Backpack - Red - Large","The Sony Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Red backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/sony/backpack/PROD_0079,http://www.example.com/images/sony/backpack/PROD_0079.jpg,120.72 USD,yes,440336215357,BP-SON-6F2275CB,Sony,new,no,Red,Large,male,adult
PROD_0080,"Google Smart Speaker V2X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Google Smart Speaker V2X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/google/smart_speaker/PROD_0080,http://www.example.com/images/google/smart_speaker/PROD_0080.jpg,88.79 USD,yes,733796590299,SS-GOO-E3C67C6A,Google,new,no,Charcoal,One Size,unisex,adult
PROD_0081,"Microsoft Smartwatch Series V3X - Rose Gold Band","Stay connected and track your fitness with the Microsoft Smartwatch Series V3X. Featuring health monitoring, notifications, and a stylish Rose Gold band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/microsoft/smartwatch/PROD_0081,http://www.example.com/images/microsoft/smartwatch/PROD_0081.jpg,451.98 USD,yes,034720912177,SW-MIC-5481358F,Microsoft,new,no,Rose Gold,One Size,unisex,adult
PROD_0082,"Adidas Logo T-Shirt - M Blue","Show your pride with this comfortable Blue Adidas Logo T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/adidas/t-shirt/PROD_0082,http://www.example.com/images/adidas/t-shirt/PROD_0082.jpg,33.07 USD,yes,249397651036,TS-ADI-BB1A29D6,Adidas,new,no,Blue,M,female,adult
PROD_0083,"Nike Wireless Headphones - Rose Gold - Noise Cancelling","Immerse yourself in rich, dynamic sound with Nike Wireless Headphones. Featuring active noise cancellation and a comfortable Rose Gold design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/nike/wireless_headphones/PROD_0083,http://www.example.com/images/nike/wireless_headphones/PROD_0083.jpg,329.17 USD,yes,440356597793,HP-NIK-D6F415CC,Nike,new,no,Rose Gold,One Size,unisex,
PROD_0084,"IKEA Gaming Mouse - Red - High Precision","Gain the edge in your games with the IKEA Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant Red RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/ikea/gaming_mouse/PROD_0084,http://www.example.com/images/ikea/gaming_mouse/PROD_0084.jpg,66.86 USD,yes,,GM-IKE-EF0155F1,IKEA,new,no,Red,One Size,unisex,adult
PROD_0085,"Dell Fitness Tracker V4X - Red Band","Achieve your fitness goals with the Dell Fitness Tracker V4X. Monitor your heart rate, steps, sleep, and more with this sleek Red device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/dell/fitness_tracker/PROD_0085,http://www.example.com/images/dell/fitness_tracker/PROD_0085.jpg,117.70 USD,yes,007353912648,FT-DEL-5544B34C,Dell,new,no,Red,One Size,female,adult
PROD_0086,"Philips Everyday Backpack - Blue - Large","The Philips Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Blue backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/philips/backpack/PROD_0086,http://www.example.com/images/philips/backpack/PROD_0086.jpg,104.38 USD,yes,440336215357,BP-PHI-0B403164,Philips,new,no,Blue,Large,unisex,kids
PROD_0087,"Dyson Logo Coffee Mug - White","Enjoy your favorite beverage in this high-quality Dyson Logo Coffee Mug. Made from durable ceramic and featuring a vibrant White finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/dyson/coffee_mug/PROD_0087,http://www.example.com/images/dyson/coffee_mug/PROD_0087.jpg,21.82 USD,yes,,CM-DYS-1296CF13,Dyson,new,no,White,One Size,unisex,
PROD_0088,"Amazon LED Desk Lamp - Silver - Dimmable","Illuminate your workspace with the Amazon LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Silver design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/amazon/desk_lamp/PROD_0088,http://www.example.com/images/amazon/desk_lamp/PROD_0088.jpg,51.02 USD,yes,,DL-AMA-CD70F16C,Amazon,new,no,Silver,One Size,unisex,
PROD_0089,"HP Laptop V1X Laptop - 17.6 inch - Silver","Powerful and sleek, the HP V1X Laptop features a stunning 17.6 inch display and robust performance for all your computing needs. The elegant Silver finish makes it as stylish as it is functional.",in_stock,http://www.example.com/hp/laptop/PROD_0089,http://www.example.com/images/hp/laptop/PROD_0089.jpg,1968.27 USD,yes,567676717590,LT-HP--E77074E4,HP,new,no,Silver,One Size,unisex,
PROD_0090,"Sony Everyday Backpack - Red - Large","The Sony Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Red backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/sony/backpack/PROD_0090,http://www.example.com/images/sony/backpack/PROD_0090.jpg,120.72 USD,yes,440336215357,BP-SON-6F2275CB,Sony,new,no,Red,Large,male,adult
PROD_0091,"Samsung Smartwatch Series V3X - Rose Gold Band","Stay connected and track your fitness with the Samsung Smartwatch Series V3X. Featuring health monitoring, notifications, and a stylish Rose Gold band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/samsung/smartwatch/PROD_0091,http://www.example.com/images/samsung/smartwatch/PROD_0091.jpg,451.98 USD,yes,034720912177,SW-SAM-6F2275CB,Samsung,new,no,Rose Gold,One Size,unisex,adult
PROD_0092,"Logitech Smart Speaker V2X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Logitech Smart Speaker V2X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/logitech/smart_speaker/PROD_0092,http://www.example.com/images/logitech/smart_speaker/PROD_0092.jpg,85.20 USD,yes,733796590299,SS-LOG-F91F2681,Logitech,new,no,Grey,One Size,unisex,adult
PROD_0093,"Dell Logo T-Shirt - XS White","Show your pride with this comfortable White Dell Logo T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/dell/t-shirt/PROD_0093,http://www.example.com/images/dell/t-shirt/PROD_0093.jpg,29.98 USD,yes,,TS-DEL-5544B34C,Dell,new,no,White,XS,unisex,adult
PROD_0094,"Philips Wireless Headphones - White - Noise Cancelling","Immerse yourself in rich, dynamic sound with Philips Wireless Headphones. Featuring active noise cancellation and a comfortable White design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/philips/wireless_headphones/PROD_0094,http://www.example.com/images/philips/wireless_headphones/PROD_0094.jpg,355.60 USD,yes,222501069830,HP-PHI-0B403164,Philips,new,no,White,One Size,unisex,
PROD_0095,"Dyson Laptop V5Pro Laptop - 15.6 inch - Silver","Powerful and sleek, the Dyson V5Pro Laptop features a stunning 15.6 inch display and robust performance for all your computing needs. The elegant Silver finish makes it as stylish as it is functional.",in_stock,http://www.example.com/dyson/laptop/PROD_0095,http://www.example.com/images/dyson/laptop/PROD_0095.jpg,1596.16 USD,yes,567676717590,LT-DYS-1296CF13,Dyson,new,no,Silver,One Size,unisex,
PROD_0096,"Amazon Logo Coffee Mug - Yellow","Enjoy your favorite beverage in this high-quality Amazon Logo Coffee Mug. Made from durable ceramic and featuring a vibrant Yellow finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/amazon/coffee_mug/PROD_0096,http://www.example.com/images/amazon/coffee_mug/PROD_0096.jpg,20.00 USD,yes,,CM-AMA-CD70F16C,Amazon,new,no,Yellow,One Size,unisex,
PROD_0097,"HP Fitness Tracker V3Max - Blue Band","Achieve your fitness goals with the HP Fitness Tracker V3Max. Monitor your heart rate, steps, sleep, and more with this sleek Blue device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/hp/fitness_tracker/PROD_0097,http://www.example.com/images/hp/fitness_tracker/PROD_0097.jpg,130.41 USD,yes,007353912648,FT-HP--E77074E4,HP,new,no,Blue,One Size,male,adult
PROD_0098,"Sony LED Desk Lamp - Silver - Dimmable","Illuminate your workspace with the Sony LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Silver design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/sony/desk_lamp/PROD_0098,http://www.example.com/images/sony/desk_lamp/PROD_0098.jpg,50.78 USD,yes,,DL-SON-6F2275CB,Sony,new,no,Silver,One Size,unisex,
PROD_0099,"Microsoft Everyday Backpack - Black - Small","The Microsoft Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Black backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/microsoft/backpack/PROD_0099,http://www.example.com/images/microsoft/backpack/PROD_0099.jpg,95.59 USD,yes,440336215357,BP-MIC-5481358F,Microsoft,new,no,Black,Small,male,adult
PROD_0100,"Google Laptop V3Pro Laptop - 17.6 inch - Space Grey","Powerful and sleek, the Google V3Pro Laptop features a stunning 17.6 inch display and robust performance for all your computing needs. The elegant Space Grey finish makes it as stylish as it is functional.",in_stock,http://www.example.com/google/laptop/PROD_0100,http://www.example.com/images/google/laptop/PROD_0100.jpg,1937.52 USD,yes,700141695535,LT-GOO-E3C67C6A,Google,new,no,Space Grey,One Size,unisex,
PROD_0101,"Nike Smartwatch Series V4X - Black Band","Stay connected and track your fitness with the Nike Smartwatch Series V4X. Featuring health monitoring, notifications, and a stylish Black band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/nike/smartwatch/PROD_0101,http://www.example.com/images/nike/smartwatch/PROD_0101.jpg,494.39 USD,yes,034720912177,SW-NIK-D6F415CC,Nike,new,no,Black,One Size,male,adult
PROD_0102,"Adidas Smart Speaker V3Pro with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Adidas Smart Speaker V3Pro. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/adidas/smart_speaker/PROD_0102,http://www.example.com/images/adidas/smart_speaker/PROD_0102.jpg,102.73 USD,yes,940738914041,SS-ADI-BB1A29D6,Adidas,new,no,Charcoal,One Size,unisex,adult
PROD_0103,"IKEA Wireless Headphones - Red - Noise Cancelling","Immerse yourself in rich, dynamic sound with IKEA Wireless Headphones. Featuring active noise cancellation and a comfortable Red design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/ikea/wireless_headphones/PROD_0103,http://www.example.com/images/ikea/wireless_headphones/PROD_0103.jpg,300.95 USD,yes,222501069830,HP-IKE-EF0155F1,IKEA,new,no,Red,One Size,unisex,
PROD_0104,"Dell Gaming Mouse - White - High Precision","Gain the edge in your games with the Dell Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant White RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/dell/gaming_mouse/PROD_0104,http://www.example.com/images/dell/gaming_mouse/PROD_0104.jpg,67.63 USD,yes,,GM-DEL-5544B34C,Dell,new,no,White,One Size,unisex,adult
PROD_0105,"Philips Fitness Tracker V1X - Green Band","Achieve your fitness goals with the Philips Fitness Tracker V1X. Monitor your heart rate, steps, sleep, and more with this sleek Green device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/philips/fitness_tracker/PROD_0105,http://www.example.com/images/philips/fitness_tracker/PROD_0105.jpg,113.80 USD,yes,007353912648,FT-PHI-0B403164,Philips,new,no,Green,One Size,male,adult
PROD_0106,"Dyson Logo Coffee Mug - Purple","Enjoy your favorite beverage in this high-quality Dyson Logo Coffee Mug. Made from durable ceramic and featuring a vibrant Purple finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/dyson/coffee_mug/PROD_0106,http://www.example.com/images/dyson/coffee_mug/PROD_0106.jpg,19.33 USD,yes,,CM-DYS-1296CF13,Dyson,new,no,Purple,One Size,unisex,
PROD_0107,"Amazon LED Desk Lamp - White - Dimmable","Illuminate your workspace with the Amazon LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern White design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/amazon/desk_lamp/PROD_0107,http://www.example.com/images/amazon/desk_lamp/PROD_0107.jpg,51.02 USD,yes,,DL-AMA-CD70F16C,Amazon,new,no,White,One Size,unisex,
PROD_0108,"HP Laptop V1X Laptop - 17.6 inch - Silver","Powerful and sleek, the HP V1X Laptop features a stunning 17.6 inch display and robust performance for all your computing needs. The elegant Silver finish makes it as stylish as it is functional.",in_stock,http://www.example.com/hp/laptop/PROD_0108,http://www.example.com/images/hp/laptop/PROD_0108.jpg,1968.27 USD,yes,567676717590,LT-HP--E77074E4,HP,new,no,Silver,One Size,unisex,
PROD_0109,"Sony Everyday Backpack - Red - Large","The Sony Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Red backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/sony/backpack/PROD_0109,http://www.example.com/images/sony/backpack/PROD_0109.jpg,120.72 USD,yes,440336215357,BP-SON-6F2275CB,Sony,new,no,Red,Large,male,adult
PROD_0110,"Microsoft Smartwatch Series V3X - Rose Gold Band","Stay connected and track your fitness with the Microsoft Smartwatch Series V3X. Featuring health monitoring, notifications, and a stylish Rose Gold band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/microsoft/smartwatch/PROD_0110,http://www.example.com/images/microsoft/smartwatch/PROD_0110.jpg,451.98 USD,yes,034720912177,SW-MIC-5481358F,Microsoft,new,no,Rose Gold,One Size,unisex,adult
PROD_0111,"Adidas Logo T-Shirt - M Blue","Show your pride with this comfortable Blue Adidas Logo T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/adidas/t-shirt/PROD_0111,http://www.example.com/images/adidas/t-shirt/PROD_0111.jpg,33.07 USD,yes,249397651036,TS-ADI-BB1A29D6,Adidas,new,no,Blue,M,female,adult
PROD_0112,"Nike Wireless Headphones - Rose Gold - Noise Cancelling","Immerse yourself in rich, dynamic sound with Nike Wireless Headphones. Featuring active noise cancellation and a comfortable Rose Gold design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/nike/wireless_headphones/PROD_0112,http://www.example.com/images/nike/wireless_headphones/PROD_0112.jpg,329.17 USD,yes,440356597793,HP-NIK-D6F415CC,Nike,new,no,Rose Gold,One Size,unisex,
PROD_0113,"IKEA Gaming Mouse - Red - High Precision","Gain the edge in your games with the IKEA Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant Red RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/ikea/gaming_mouse/PROD_0113,http://www.example.com/images/ikea/gaming_mouse/PROD_0113.jpg,66.86 USD,yes,,GM-IKE-EF0155F1,IKEA,new,no,Red,One Size,unisex,adult
PROD_0114,"Dell Fitness Tracker V4X - Red Band","Achieve your fitness goals with the Dell Fitness Tracker V4X. Monitor your heart rate, steps, sleep, and more with this sleek Red device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/dell/fitness_tracker/PROD_0114,http://www.example.com/images/dell/fitness_tracker/PROD_0114.jpg,117.70 USD,yes,007353912648,FT-DEL-5544B34C,Dell,new,no,Red,One Size,female,adult
PROD_0115,"Philips Everyday Backpack - Blue - Large","The Philips Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Blue backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/philips/backpack/PROD_0115,http://www.example.com/images/philips/backpack/PROD_0115.jpg,104.38 USD,yes,440336215357,BP-PHI-0B403164,Philips,new,no,Blue,Large,unisex,kids
PROD_0116,"Dyson Logo Coffee Mug - White","Enjoy your favorite beverage in this high-quality Dyson Logo Coffee Mug. Made from durable ceramic and featuring a vibrant White finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/dyson/coffee_mug/PROD_0116,http://www.example.com/images/dyson/coffee_mug/PROD_0116.jpg,21.82 USD,yes,,CM-DYS-1296CF13,Dyson,new,no,White,One Size,unisex,
PROD_0117,"Amazon LED Desk Lamp - Silver - Dimmable","Illuminate your workspace with the Amazon LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Silver design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/amazon/desk_lamp/PROD_0117,http://www.example.com/images/amazon/desk_lamp/PROD_0117.jpg,51.02 USD,yes,,DL-AMA-CD70F16C,Amazon,new,no,Silver,One Size,unisex,
PROD_0118,"HP Laptop V1X Laptop - 17.6 inch - Silver","Powerful and sleek, the HP V1X Laptop features a stunning 17.6 inch display and robust performance for all your computing needs. The elegant Silver finish makes it as stylish as it is functional.",in_stock,http://www.example.com/hp/laptop/PROD_0118,http://www.example.com/images/hp/laptop/PROD_0118.jpg,1968.27 USD,yes,567676717590,LT-HP--E77074E4,HP,new,no,Silver,One Size,unisex,
PROD_0119,"Sony Everyday Backpack - Red - Large","The Sony Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Red backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/sony/backpack/PROD_0119,http://www.example.com/images/sony/backpack/PROD_0119.jpg,120.72 USD,yes,440336215357,BP-SON-6F2275CB,Sony,new,no,Red,Large,male,adult
PROD_0120,"Google Smartwatch Series V4X - Gold Band","Stay connected and track your fitness with the Google Smartwatch Series V4X. Featuring health monitoring, notifications, and a stylish Gold band, it's the ultimate companion for a modern lifestyle.",in_stock,http://www.example.com/google/smartwatch/PROD_0120,http://www.example.com/images/google/smartwatch/PROD_0120.jpg,460.91 USD,yes,193575000215,SW-GOO-E3C67C6A,Google,new,no,Gold,One Size,unisex,adult
PROD_0121,"Samsung Gaming Mouse - Red - High Precision","Gain the edge in your games with the Samsung Gaming Mouse. Featuring high-precision tracking, customizable buttons, and vibrant Red RGB lighting, it's designed for serious gamers.",in_stock,http://www.example.com/samsung/gaming_mouse/PROD_0121,http://www.example.com/images/samsung/gaming_mouse/PROD_0121.jpg,57.17 USD,yes,937397754637,GM-SAM-6F2275CB,Samsung,new,no,Red,One Size,unisex,adult
PROD_0122,"Logitech Smart Speaker V2X with Voice Assistant","Experience crystal-clear sound and intelligent assistance with the Logitech Smart Speaker V2X. Control your music, get answers, and manage your smart home with just your voice. A perfect blend of style and technology.",in_stock,http://www.example.com/logitech/smart_speaker/PROD_0122,http://www.example.com/images/logitech/smart_speaker/PROD_0122.jpg,85.20 USD,yes,733796590299,SS-LOG-F91F2681,Logitech,new,no,Grey,One Size,unisex,adult
PROD_0123,"Dell Logo T-Shirt - XS White","Show your pride with this comfortable White Dell Logo T-Shirt. Made from premium cotton, it's perfect for everyday wear. Available in various sizes for a perfect fit.",in_stock,http://www.example.com/dell/t-shirt/PROD_0123,http://www.example.com/images/dell/t-shirt/PROD_0123.jpg,29.98 USD,yes,,TS-DEL-5544B34C,Dell,new,no,White,XS,unisex,adult
PROD_0124,"Philips Wireless Headphones - White - Noise Cancelling","Immerse yourself in rich, dynamic sound with Philips Wireless Headphones. Featuring active noise cancellation and a comfortable White design, these headphones are perfect for travel, work, or leisure. Enjoy hours of listening on a single charge.",in_stock,http://www.example.com/philips/wireless_headphones/PROD_0124,http://www.example.com/images/philips/wireless_headphones/PROD_0124.jpg,355.60 USD,yes,222501069830,HP-PHI-0B403164,Philips,new,no,White,One Size,unisex,
PROD_0125,"Dyson Laptop V5Pro Laptop - 15.6 inch - Silver","Powerful and sleek, the Dyson V5Pro Laptop features a stunning 15.6 inch display and robust performance for all your computing needs. The elegant Silver finish makes it as stylish as it is functional.",in_stock,http://www.example.com/dyson/laptop/PROD_0125,http://www.example.com/images/dyson/laptop/PROD_0125.jpg,1596.16 USD,yes,567676717590,LT-DYS-1296CF13,Dyson,new,no,Silver,One Size,unisex,
PROD_0126,"Amazon Logo Coffee Mug - Yellow","Enjoy your favorite beverage in this high-quality Amazon Logo Coffee Mug. Made from durable ceramic and featuring a vibrant Yellow finish, it's perfect for home or office. Dishwasher and microwave safe.",in_stock,http://www.example.com/amazon/coffee_mug/PROD_0126,http://www.example.com/images/amazon/coffee_mug/PROD_0126.jpg,20.00 USD,yes,,CM-AMA-CD70F16C,Amazon,new,no,Yellow,One Size,unisex,
PROD_0127,"HP Fitness Tracker V3Max - Blue Band","Achieve your fitness goals with the HP Fitness Tracker V3Max. Monitor your heart rate, steps, sleep, and more with this sleek Blue device. Stay motivated and track your progress effortlessly.",in_stock,http://www.example.com/hp/fitness_tracker/PROD_0127,http://www.example.com/images/hp/fitness_tracker/PROD_0127.jpg,130.41 USD,yes,007353912648,FT-HP--E77074E4,HP,new,no,Blue,One Size,male,adult
PROD_0128,"Sony LED Desk Lamp - Silver - Dimmable","Illuminate your workspace with the Sony LED Desk Lamp. Featuring adjustable brightness, multiple light modes, and a modern Silver design, it's perfect for reading, studying, or working. Energy-efficient and stylish.",in_stock,http://www.example.com/sony/desk_lamp/PROD_0128,http://www.example.com/images/sony/desk_lamp/PROD_0128.jpg,50.78 USD,yes,,DL-SON-6F2275CB,Sony,new,no,Silver,One Size,unisex,
PROD_0129,"Microsoft Everyday Backpack - Black - Small","The Microsoft Everyday Backpack offers ample storage and durable construction. Perfect for school, work, or travel, this Black backpack features multiple compartments to keep your essentials organized. Comfortable straps ensure all-day wear.",in_stock,http://www.example.com/microsoft/backpack/PROD_0129,http://www.example.com/images/microsoft/backpack/PROD_0129.jpg,95.59 USD,yes,440336215357,BP-MIC-5481358F,Microsoft,new,no,Black,Small,male,adult
